5,4.933392923,7.978362717,0.89837,0.887483,0.894095,0.897011,0.900146,1.43%,0.68%
6,5.829168882,9.383433331,0.913599,0.894437,0.923399,0.912473,0.914721,2.27%,-0.94%
7,6.692288597,10.31813771,0.92044,0.918112,0.929491,0.919542,0.921665,0.39%,-0.84%
8,7.524970647,11.10512412,0.925396,0.921197,0.93381,0.921319,0.925729,0.49%,-0.87%
9,8.327083209,11.60011182,0.929405,0.925408,0.936756,0.927237,0.936114,1.16%,-0.07%
10,9.100924693,11.92144939,0.933122,0.92725,0.939176,0.929989,0.939046,1.27%,-0.01%
